1:ID_1:ID,1:ID_1:dam,1:dam_1:ID,1:dam_1:dam
1.15253545504614,0.12346563109662669,0.12346563109662669,0.8042103497291527
0.7237609835278666,0.5741119937943839,0.5741119937943839,1.691127188623046
0.5440796679393175,0.2376976651345765,0.2376976651345765,0.5121461787939132
0.4998425617620772,0.0547718651096828,0.0547718651096828,0.36117540013593175
1.2388125687848182,0.7031498284125678,0.7031498284125678,0.5780902102337059
1.427305468836552,-1.5793142256016843,-1.5793142256016843,3.479118952558867
1.528339066523708,1.6292861009712876,1.6292861009712876,1.8920055312974164
0.343378475393253,0.0033357930812652984,0.0033357930812652984,0.3575389451592262
0.7790819883469764,0.04187004304252571,0.04187004304252571,0.8031511794017496
6.281461418616066,4.144529885780315,4.144529885780315,5.798764801367714
1.5401088517268193,0.6928303473293658,0.6928303473293658,1.0552316068534286
0.5920402643021253,1.304448265462811,1.304448265462811,28.76785747201971
0.8067629686903202,0.5280986092289773,0.5280986092289773,0.5267148144535058
1.6169118630620487,1.2261135897341469,1.2261135897341469,3.0159134815376683
3.7865169672858032,1.985738224031428,1.985738224031428,1.2666906322095532
2.5067930787992734,3.202248306644732,3.202248306644732,5.165524537220142
1.7830852715395709,0.2852412149393607,0.2852412149393607,3.782817235578614
0.39868397327514055,0.06175300315270761,0.06175300315270761,1.223386276702236
1.6003703432508884,1.8094196818454253,1.8094196818454253,2.5107961434150603
3.0298148646242504,0.30002716284189873,0.30002716284189873,1.4529628436901607
1.5850634075795713,1.1817390618025614,1.1817390618025614,1.3906802029387597
1.4213567422486708,0.6451703831447808,0.6451703831447808,0.804309908200055
7.5048918075406785,6.447359402439749,6.447359402439749,6.5041678316546445
1.2689343180833819,0.4111157901644003,0.4111157901644003,0.7251652264538861
11.72497882654866,7.90700914610911,7.90700914610911,8.87522790055984
6.8482117623831575,5.914158533979338,5.914158533979338,5.578349252043497
4.496742756943572,2.222528783095943,2.222528783095943,1.3581894776426249
3.52158570888495,-0.4903678541917237,-0.4903678541917237,0.30224881609789084
1.188750059211288,0.9878807217304545,0.9878807217304545,1.7568521893868698
1.8918096372085358,0.3481217876847557,0.3481217876847557,0.992483429361886
0.3485127634456263,0.023599376196597154,0.023599376196597154,0.19703119865132965
4.328591977155275,2.4782572743830307,2.4782572743830307,1.6845547322830223
2.847184203046978,-0.5359910620522291,-0.5359910620522291,0.4934144360683653
0.4708527416870585,-0.5861505337217962,-0.5861505337217962,2.3009395277968983
1.168755539649177,0.8268333941556932,0.8268333941556932,1.023651652549776
7.084018132273086,2.8060120063474274,2.8060120063474274,1.3062760503926398
0.623089693886052,0.27894169623336207,0.27894169623336207,0.34359216369838885
0.7704721749803465,0.8025900412802891,0.8025900412802891,1.1753724168599715
0.4233960342368057,0.058213253396915486,0.058213253396915486,0.2429192280338871
1.4014379389742986,-0.4883761297763419,-0.4883761297763419,1.153621604546702
0.5702474221566413,0.09141968509211179,0.09141968509211179,0.3612590319967145
1.752607805083921,1.1718731848155053,1.1718731848155053,1.6208345772220538
1.6450982056583252,0.7393709760191606,0.7393709760191606,0.5180538487069057
12.335846266731453,14.797752982629788,14.797752982629788,20.50110478202205
4.431602286788073,-0.4135458261437485,-0.4135458261437485,1.0049637066541701
6.778650248994126,3.310478312115607,3.310478312115607,2.5622590796616267
0.4273918987946734,0.08249337908691987,0.08249337908691987,0.4639742099129514
0.9795174098323751,0.6013455547617561,0.6013455547617561,0.5970070045407601
5.7594193221626995,-2.5126255536927884,-2.5126255536927884,2.0066311376380015
1.2940432370136938,1.5963331421024727,1.5963331421024727,4.615186023555074
