1:dam : a2,1:dam : a1,1:dam : a3,1:dam : a7,1:dam : a4,1:dam : a6,1:dam : a9,1:dam : a5,1:dam : a10,1:dam : a12,1:dam : a11,1:dam : a8
-4.32301083606096,-0.28154234893707886,2.2554805203616164,0.009726773882141715,-4.957471040717746,1.808717653046159,-0.32374731794039996,-0.547375100831627,-1.9733369533575256,-1.072299013202419,2.6514221952666124,-1.6836293252921393
0.9168956186477322,1.8788912399935536,-3.1848019562850283,0.07013467405335867,0.056825593531255825,0.40457045053681256,3.4389793997319957,2.6990206326028505,1.08041942988228,0.5313316405150303,0.9175429374418216,2.5595897693957657
-1.4133491314794695,0.1642631753814735,0.9900302933916352,1.2954359012911825,-1.9501678105731832,1.0875374654017493,0.41746278592967845,0.21748395866342463,0.9888896758384919,0.7694998481505531,1.7719561659173102,-1.7129926373331905
0.010433366810593703,-1.6852350605447994,2.2671300133968026,0.16997388214137354,-2.557102946894765,0.5514437767170546,0.041111447849055294,0.09828480326067207,1.1880826047044541,1.9562227486997552,2.058856111757298,0.49092518693547216
-0.3852370596600335,0.9172536642376605,-0.7814748984075308,0.46748506839562487,-1.2099413757194246,1.63378000459246,0.22355704248870095,-0.3580602199240881,0.5816942865752197,0.6440008000790154,0.6571752089744243,-1.7658384858752647
-0.9525053934560604,-0.5766913734848165,0.8379255097018473,-0.13183420933146112,-3.265173291856148,-0.594238986745617,-0.09574431582820975,-2.034798157005454,0.1474759368223061,-1.714970191342081,-0.33782478398870935,-1.01213832716534
-0.0030965185631877667,0.8475847325463137,0.46870872477279607,0.577021975315611,-0.12202357915509265,0.687642887527891,0.6438843913203255,0.6020104478084789,0.2193470788073304,-0.4767218717190923,0.7757723737608585,-0.7920105148258174
-1.7227755838802543,1.1552938066205207,0.5750039170235599,-0.54885067015082,-1.0421391359886798,0.7414683220219387,-0.8095389007323612,2.9827750643656095,1.1998890021523374,5.766507290237262,-0.8817196997461406,0.6113255776431522
-0.3440096602534971,-0.6653164436253259,0.7828878559821056,0.2714523101691865,0.5762250349913047,-0.6135243639616849,0.05633436699279715,1.061803777502177,-0.7871336298241252,-0.27619094325066784,-0.29820505502499617,-0.7281904578157989
0.21293768885552805,2.335552332904679,-6.656189402256045,-2.279353976423022,-0.0016017669332348827,-3.8756519761428874,1.599539200237038,3.7864458240096757,-3.206928777401421,-1.5808238650647621,-0.6860067108214403,0.11353018082588995
3.4135306472862865,2.0911530736575665,-4.279574808965959,-1.9623777057106517,-2.3954871339862605,-2.56747233537968,-4.35043420179132,3.556920757658813,-1.5468639759534701,-5.201812039881431,-4.300330960763129,-3.2260462120585327
-0.4658407131607542,-0.31232219954980334,-0.2736035297190753,-0.3398500300589583,-1.1769392936164997,-0.7592473320810782,-1.23693031896528,-0.41269432445526033,0.08854001583503768,0.07544383149694706,-0.9262777057974679,-1.1052031773762392
-0.1887853238548719,-1.4803675162620697,-0.5691426867280734,-1.2036037527560062,-0.9149075246432032,-1.3778302823235054,-1.5120013346091679,-1.4818338236929154,-1.475430644765234,-1.339067576019121,-1.4473133734597776,-0.6327438997341213
1.2198935154675268,0.3492480117055932,-1.524606856627151,-0.30358565691634004,-0.09584224000799574,0.055721747130775434,0.07391532123610306,1.8963312076579881,0.7312143035528655,1.2986387544682847,-0.13597412610225246,0.08530419337674788
-0.43211285551474254,0.9886108736412397,0.03542063722720623,0.5170578736920133,-0.46007845131116637,0.8050717871601281,0.9124327407901467,0.9305255417214523,0.3999495822656525,2.274826852771695,0.5117795424452644,0.5746423093611954
-0.004034533098921794,0.06394752932164778,0.34828140580742695,-0.10237219669200254,0.27583948116678886,-0.5087444496084281,-0.1957621812070393,0.21135142423153497,-0.2770828701978759,0.0230349840627751,-0.30571855621820404,-0.11489327230134071
0.35195677147058313,1.531982428256164,0.8385252405596636,3.0609670545990553,0.2481007489598055,1.4787462622641556,3.3340652632922962,3.149408500185887,4.048311501208404,4.204768826901182,4.435955571101866,-0.19112839548076305
0.3304177948832522,-0.776452990572995,-0.2749380522141745,0.37044437744957315,1.3816385752312472,-0.850422630319485,0.00979044687793773,-0.08620394117414099,-0.2807848510320255,-0.6619905061660949,-0.1125682188631979,1.2185609560511974
-2.124531145279653,0.3302936433572184,3.2119396689794337,1.359686059370084,-1.5494724758963085,1.84780818447616,0.4459298844089812,-2.947001615586041,0.22821591558753646,-0.002011704668139047,0.23156864449659936,0.6015670333103522
1.2181568104971152,-0.6759736083456311,1.36095630755487,-0.5347858429006571,-0.07827394059454398,0.73840080295214,0.9795868300081753,0.5809990528084205,-0.20539606996115245,1.2691780813796396,0.5393583411512441,0.29273980995327126
1.1664234247100422,-0.3557898881715747,0.8944246082013005,2.067501816174733,0.22235396850895883,-0.2144435116610473,-0.37301681750970883,0.681293791026111,1.5950096460405931,-0.22198459015693572,-0.6908789633031424,0.5184711380297359
0.4322503787617978,1.1141897325341534,-0.6412327533365854,0.44217535791508233,-0.5299196324186036,0.03789833831263689,-0.8359561273762516,1.3357890075433385,0.5037584239887594,-0.48921708222403765,-0.2410585090169038,-0.7655586449650224
-2.0780505921669845,1.0019400211111602,-0.8472420824226929,-0.3050202542529481,-0.9719924095624726,0.9901260687952915,0.06482285774392109,0.18610178754203072,-0.006479395156953616,0.6776711791336638,0.5202845575474088,1.7608742881117498
0.29274654264964317,0.3131208018455913,0.14502242315433667,0.5282431618205765,0.581786408180365,0.7732465093745514,0.21490473704639224,0.4656543770856792,0.7989017401557771,0.2115552837834982,0.24187567579259006,0.5499052828149792
-0.8695277910710518,1.315627015922527,0.862863656018246,-0.3819003456993054,0.7184717310110517,1.389757023835624,2.222666013730341,0.47990041271876144,-0.1769983189122426,-0.28777293034565365,0.8910357384336101,1.096115783710862
-0.19011425793571346,-0.5317071743702649,-1.1873162411953209,-0.9246175729347097,-0.6411037035467941,-0.7008274449420471,-0.06730799558764572,-0.23012764965315569,-1.0178416220236612,-0.9260851807784686,-0.5040166367248632,-0.35114110113765656
-0.5332164760377426,-0.1889262798269821,-0.12900528807081965,-0.9062573103515925,-0.5928513304635407,0.31710888034791146,1.4295310495159175,1.2299899229124915,-0.17816059376527868,0.6614339753902359,0.9445244772965347,-0.4625409280930125
-0.691869542711161,-0.1852482175980555,-0.7996234974847097,-0.6181053857238847,-1.6944781472414758,-0.4883406278302407,-1.6923571317306458,-0.6210892722598451,-0.4260048336570092,-1.3431607382704525,-2.0730779506742394,-2.45842580797942
-3.517091020035487,0.8480482390408834,-0.2619796628165938,1.7802337964431465,-2.244729878852771,3.7712982527623318,2.1688769315742724,1.7185049679465254,5.5004661586576775,0.5397951793671312,6.764628983807474,2.6037264256373276
-0.12989846997993132,-0.41315167760992266,0.7284014781142263,0.20308344274694878,-0.31493002268053116,0.045991571177995405,-0.1473058939181772,-1.044839769996523,-0.35659509961268765,1.724669483227145,0.7741010829974708,0.829794114483893
-0.7285421939641665,-1.5753690344460933,-0.6482063550112842,-0.22269194077801197,-2.2526811361513968,-1.420952713205687,-1.7727842781027003,-1.6889604877928863,0.4699455852228127,0.02093689401700699,-0.13799798315089262,1.0107575539268345
0.8428314994112462,1.4061558696984195,0.8148424440194254,0.9288628771859516,1.00777823981268,1.4119890297655187,0.312907945691726,1.3008144997521398,1.922624184637009,1.2059986399996363,0.49023816794493436,2.3737524653151922
0.4898827314756523,-0.2008337216520894,-0.766038603193623,-0.563765426790002,0.07169221456160443,-0.6731064559684756,-0.6109450426475989,-0.21612211988220453,0.12120361388008616,0.007311333863999792,-0.3114930522475235,-1.056970588844278
-1.3354850265790128,-0.03987129909188952,2.328249914335238,1.6951414605336317,0.3186441977639306,0.9837102524504345,2.6306363447896435,-0.5801070036957923,0.8575509247291493,2.5001888891640114,2.04100012963058,0.7557323745872464
2.5273761370665677,-0.3854936474925559,1.0611554263327685,-0.2479280368707808,5.11238779889755,-0.08120509803401021,2.8328112128676466,0.8521899905417791,3.6531848272667697,3.634667145778353,2.2537786448693486,-0.8965359789492728
