1:ID : a2,1:ID : a1,1:ID : a3,1:ID : a7,1:ID : a4,1:ID : a6,1:ID : a9,1:ID : a5,1:ID : a10,1:ID : a12,1:ID : a11,1:ID : a8
-2.182604225180304,-1.4694094728680362,3.3038964447912615,0.8127862109037218,-1.5654713770453133,0.9769062217768119,-0.4866021582941789,-0.9506851397874142,0.6956995424987458,-0.3427140383517264,-0.016315366476663137,-1.9284397238600144
1.2468497431404693,-0.6543122415621345,-1.431341334920146,-1.4845138500710737,0.004151446259282307,-1.7169736960068176,-0.8006840705362288,0.048677234888047205,-0.615696454083981,-0.2758071111986605,-1.1488775390762827,-0.1813316725429685
0.12771981747155803,0.1133537302312404,1.1603699202716256,1.0032654641250258,0.7973556530912543,1.4048299783115668,1.8057848855279885,0.7805527066501556,0.32256473836710203,1.4628572109451843,0.6843612339626952,0.8858995847455794
0.18432433572160867,-0.3938577195464906,0.6799228891808038,-0.728671163466394,-0.9948557745077233,0.12062220820318043,-1.3148757786614773,-1.1240118586157704,-0.7143772763827324,-0.5040946829784148,-0.9459144423298484,-0.3338645535178118
-2.159808362568622,-0.22359394675227406,0.0370280648582781,-0.5160044760291307,-1.2076242167055256,1.13591648586259,-0.09360495322807827,-1.8104635971488747,-2.159239625819679,-0.9143528321661187,-2.410007265954139,-0.4222001014910739
0.13048784484279474,2.5700463084766696,-1.115853180786781,1.4805207051832916,1.7057224443655543,2.0406094162367463,0.5174892549694918,0.4473232287706678,1.099745744518812,0.893008321418428,1.3579314238366853,4.625340272461155
2.0599388492019184,0.9753343238251981,-0.05665374269406187,1.8074904951575768,2.7007706637892928,0.6385833964493159,1.5142436218744004,2.572760915328698,1.9808177621007235,1.8922135592254004,3.2582547752343816,2.1251227976297336
-0.5313705711255207,-0.5159983906598942,-0.7533031297863948,-0.6416997087586311,-0.472734087655741,-1.2610416517216936,-0.8128610871745668,0.040184715759129706,0.18407962662680527,-0.8317321191921416,-0.3381813144286916,-1.4578066931054592
-0.7473553056005691,1.253852508588491,-0.1532706324417104,1.2970447813600203,0.08258068902197246,-0.29454141901305814,0.34989065728790547,-0.976647383292262,0.7556271430454756,0.7251809779948629,0.7298773011565582,0.312272110783425
-4.6796911032601525,4.436550461951631,-1.1336321721341633,1.061054347804083,-3.0414613636430627,3.5628754799326865,-2.993121684861738,-1.0444944651556822,0.8399446983574359,1.421563626605446,-5.745788368669033,0.4656965125149479
-2.8355878364212446,0.40325587722950196,0.2855205138093582,-0.2321425093352057,-2.2573583850437444,0.7167363619218948,0.34848449472701126,-2.051751144019103,0.09665365230806577,0.7805486597028605,-0.7464314454176857,-2.1655695247820272
-1.3024790918392715,-1.1005019171523451,0.559931496912103,-0.2124277107663864,-1.0874168504222326,-0.9200344161907701,-1.1416411222023228,-1.6118233797286128,-1.7361512054494508,-2.1816892936559524,-1.4286822946107458,-0.41672979488245276
-0.42235726381505384,1.7171206813230138,2.2444780015526495,1.9241038446134515,0.512866317211579,0.552773694810746,0.677912464382753,0.7468578795572165,2.371946487996154,1.8995239141335079,1.920554234559108,0.6804690184336347
-1.7182910743977635,1.0380362622295096,-1.1046964737876763,1.287718414048548,-0.6265111427866382,0.9588327745806364,0.36321697977043743,-1.490847097202128,-1.1684150394529174,-1.3457951010460636,-0.1254254656651569,0.18920198744752142
0.3455913400164836,2.709000149674863,3.395698812708341,3.461806991915248,-1.0049231510306345,4.874892620336287,2.689393630963066,2.7023899748398548,3.6328497416103507,3.756438448767151,2.530144021534053,2.0985984153951676
-2.5385367345257657,1.2502625852709643,0.3829575485401907,0.5839117376109458,-2.45769188023264,1.2256040086650906,0.22100158431887137,0.1226800892389448,-1.2767918770258642,0.0002568325808015477,1.6750628590333978,-0.7407070501941799
